image_path,subject_id,gender,hand,finger,finger_index,category,alteration
data/raw/SOCOFing/Real/124__M_Left_little_finger.BMP,124,Male,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/124__M_Left_middle_finger.BMP,124,Male,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/124__M_Left_ring_finger.BMP,124,Male,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/124__M_Left_thumb_finger.BMP,124,Male,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/124__M_Right_index_finger.BMP,124,Male,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/124__M_Right_little_finger.BMP,124,Male,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/124__M_Right_middle_finger.BMP,124,Male,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/124__M_Right_ring_finger.BMP,124,Male,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/124__M_Right_thumb_finger.BMP,124,Male,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/125__M_Left_index_finger.BMP,125,Male,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/125__M_Left_little_finger.BMP,125,Male,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/125__M_Left_middle_finger.BMP,125,Male,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/125__M_Left_ring_finger.BMP,125,Male,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/125__M_Left_thumb_finger.BMP,125,Male,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/125__M_Right_index_finger.BMP,125,Male,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/125__M_Right_little_finger.BMP,125,Male,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/125__M_Right_middle_finger.BMP,125,Male,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/125__M_Right_ring_finger.BMP,125,Male,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/125__M_Right_thumb_finger.BMP,125,Male,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/126__F_Left_index_finger.BMP,126,Female,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/126__F_Left_little_finger.BMP,126,Female,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/126__F_Left_middle_finger.BMP,126,Female,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/126__F_Left_ring_finger.BMP,126,Female,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/126__F_Left_thumb_finger.BMP,126,Female,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/126__F_Right_index_finger.BMP,126,Female,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/126__F_Right_little_finger.BMP,126,Female,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/126__F_Right_middle_finger.BMP,126,Female,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/126__F_Right_ring_finger.BMP,126,Female,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/126__F_Right_thumb_finger.BMP,126,Female,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/127__F_Left_index_finger.BMP,127,Female,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/127__F_Left_little_finger.BMP,127,Female,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/127__F_Left_middle_finger.BMP,127,Female,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/127__F_Left_ring_finger.BMP,127,Female,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/127__F_Left_thumb_finger.BMP,127,Female,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/127__F_Right_index_finger.BMP,127,Female,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/127__F_Right_little_finger.BMP,127,Female,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/127__F_Right_middle_finger.BMP,127,Female,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/127__F_Right_ring_finger.BMP,127,Female,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/127__F_Right_thumb_finger.BMP,127,Female,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/128__M_Left_index_finger.BMP,128,Male,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/128__M_Left_little_finger.BMP,128,Male,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/128__M_Left_middle_finger.BMP,128,Male,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/128__M_Left_ring_finger.BMP,128,Male,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/128__M_Left_thumb_finger.BMP,128,Male,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/128__M_Right_index_finger.BMP,128,Male,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/128__M_Right_little_finger.BMP,128,Male,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/128__M_Right_middle_finger.BMP,128,Male,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/128__M_Right_ring_finger.BMP,128,Male,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/128__M_Right_thumb_finger.BMP,128,Male,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/129__M_Left_index_finger.BMP,129,Male,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/129__M_Left_little_finger.BMP,129,Male,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/129__M_Left_middle_finger.BMP,129,Male,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/129__M_Left_ring_finger.BMP,129,Male,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/129__M_Left_thumb_finger.BMP,129,Male,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/129__M_Right_index_finger.BMP,129,Male,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/129__M_Right_little_finger.BMP,129,Male,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/129__M_Right_middle_finger.BMP,129,Male,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/129__M_Right_ring_finger.BMP,129,Male,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/129__M_Right_thumb_finger.BMP,129,Male,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/12__M_Left_index_finger.BMP,12,Male,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/12__M_Left_little_finger.BMP,12,Male,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/12__M_Left_middle_finger.BMP,12,Male,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/12__M_Left_ring_finger.BMP,12,Male,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/12__M_Left_thumb_finger.BMP,12,Male,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/12__M_Right_index_finger.BMP,12,Male,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/12__M_Right_little_finger.BMP,12,Male,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/12__M_Right_middle_finger.BMP,12,Male,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/12__M_Right_ring_finger.BMP,12,Male,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/12__M_Right_thumb_finger.BMP,12,Male,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/130__F_Left_index_finger.BMP,130,Female,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/130__F_Left_little_finger.BMP,130,Female,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/130__F_Left_middle_finger.BMP,130,Female,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/130__F_Left_ring_finger.BMP,130,Female,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/130__F_Left_thumb_finger.BMP,130,Female,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/130__F_Right_index_finger.BMP,130,Female,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/130__F_Right_little_finger.BMP,130,Female,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/130__F_Right_middle_finger.BMP,130,Female,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/130__F_Right_ring_finger.BMP,130,Female,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/130__F_Right_thumb_finger.BMP,130,Female,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/131__M_Left_index_finger.BMP,131,Male,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/131__M_Left_little_finger.BMP,131,Male,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/131__M_Left_middle_finger.BMP,131,Male,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/131__M_Left_ring_finger.BMP,131,Male,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/131__M_Left_thumb_finger.BMP,131,Male,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/131__M_Right_index_finger.BMP,131,Male,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/131__M_Right_little_finger.BMP,131,Male,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/131__M_Right_middle_finger.BMP,131,Male,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/131__M_Right_ring_finger.BMP,131,Male,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/131__M_Right_thumb_finger.BMP,131,Male,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/132__M_Left_index_finger.BMP,132,Male,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/132__M_Left_little_finger.BMP,132,Male,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/132__M_Left_middle_finger.BMP,132,Male,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/132__M_Left_ring_finger.BMP,132,Male,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/132__M_Left_thumb_finger.BMP,132,Male,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/132__M_Right_index_finger.BMP,132,Male,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/132__M_Right_little_finger.BMP,132,Male,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/132__M_Right_middle_finger.BMP,132,Male,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/132__M_Right_ring_finger.BMP,132,Male,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/132__M_Right_thumb_finger.BMP,132,Male,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/133__M_Left_index_finger.BMP,133,Male,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/133__M_Left_little_finger.BMP,133,Male,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/133__M_Left_middle_finger.BMP,133,Male,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/133__M_Left_ring_finger.BMP,133,Male,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/133__M_Left_thumb_finger.BMP,133,Male,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/133__M_Right_index_finger.BMP,133,Male,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/133__M_Right_little_finger.BMP,133,Male,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/133__M_Right_middle_finger.BMP,133,Male,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/133__M_Right_ring_finger.BMP,133,Male,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/133__M_Right_thumb_finger.BMP,133,Male,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/134__M_Left_index_finger.BMP,134,Male,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/134__M_Left_little_finger.BMP,134,Male,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/134__M_Left_middle_finger.BMP,134,Male,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/134__M_Left_ring_finger.BMP,134,Male,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/134__M_Left_thumb_finger.BMP,134,Male,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/134__M_Right_index_finger.BMP,134,Male,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/134__M_Right_little_finger.BMP,134,Male,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/134__M_Right_middle_finger.BMP,134,Male,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/134__M_Right_ring_finger.BMP,134,Male,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/134__M_Right_thumb_finger.BMP,134,Male,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/135__F_Left_index_finger.BMP,135,Female,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/135__F_Left_little_finger.BMP,135,Female,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/135__F_Left_middle_finger.BMP,135,Female,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/135__F_Left_ring_finger.BMP,135,Female,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/135__F_Left_thumb_finger.BMP,135,Female,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/135__F_Right_index_finger.BMP,135,Female,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/135__F_Right_little_finger.BMP,135,Female,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/135__F_Right_middle_finger.BMP,135,Female,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/135__F_Right_ring_finger.BMP,135,Female,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/135__F_Right_thumb_finger.BMP,135,Female,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/136__F_Left_index_finger.BMP,136,Female,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/136__F_Left_little_finger.BMP,136,Female,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/136__F_Left_middle_finger.BMP,136,Female,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/136__F_Left_ring_finger.BMP,136,Female,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/136__F_Left_thumb_finger.BMP,136,Female,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/136__F_Right_index_finger.BMP,136,Female,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/136__F_Right_little_finger.BMP,136,Female,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/136__F_Right_middle_finger.BMP,136,Female,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/136__F_Right_ring_finger.BMP,136,Female,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/136__F_Right_thumb_finger.BMP,136,Female,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/137__M_Left_index_finger.BMP,137,Male,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/137__M_Left_little_finger.BMP,137,Male,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/137__M_Left_middle_finger.BMP,137,Male,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/137__M_Left_ring_finger.BMP,137,Male,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/137__M_Left_thumb_finger.BMP,137,Male,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/137__M_Right_index_finger.BMP,137,Male,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/137__M_Right_little_finger.BMP,137,Male,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/137__M_Right_middle_finger.BMP,137,Male,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/137__M_Right_ring_finger.BMP,137,Male,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/137__M_Right_thumb_finger.BMP,137,Male,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/138__M_Left_index_finger.BMP,138,Male,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/138__M_Left_little_finger.BMP,138,Male,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/138__M_Left_middle_finger.BMP,138,Male,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/138__M_Left_ring_finger.BMP,138,Male,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/138__M_Left_thumb_finger.BMP,138,Male,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/138__M_Right_index_finger.BMP,138,Male,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/138__M_Right_little_finger.BMP,138,Male,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/138__M_Right_middle_finger.BMP,138,Male,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/138__M_Right_ring_finger.BMP,138,Male,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/138__M_Right_thumb_finger.BMP,138,Male,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/139__M_Left_index_finger.BMP,139,Male,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/139__M_Left_little_finger.BMP,139,Male,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/139__M_Left_middle_finger.BMP,139,Male,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/139__M_Left_ring_finger.BMP,139,Male,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/139__M_Left_thumb_finger.BMP,139,Male,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/139__M_Right_index_finger.BMP,139,Male,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/139__M_Right_little_finger.BMP,139,Male,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/139__M_Right_middle_finger.BMP,139,Male,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/139__M_Right_ring_finger.BMP,139,Male,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/139__M_Right_thumb_finger.BMP,139,Male,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/13__F_Left_index_finger.BMP,13,Female,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/13__F_Left_little_finger.BMP,13,Female,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/13__F_Left_middle_finger.BMP,13,Female,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/13__F_Left_ring_finger.BMP,13,Female,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/13__F_Left_thumb_finger.BMP,13,Female,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/13__F_Right_index_finger.BMP,13,Female,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/13__F_Right_little_finger.BMP,13,Female,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/13__F_Right_middle_finger.BMP,13,Female,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/13__F_Right_ring_finger.BMP,13,Female,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/13__F_Right_thumb_finger.BMP,13,Female,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/140__F_Left_index_finger.BMP,140,Female,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/140__F_Left_little_finger.BMP,140,Female,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/140__F_Left_middle_finger.BMP,140,Female,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/140__F_Left_ring_finger.BMP,140,Female,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/140__F_Left_thumb_finger.BMP,140,Female,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/140__F_Right_index_finger.BMP,140,Female,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/140__F_Right_little_finger.BMP,140,Female,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/140__F_Right_middle_finger.BMP,140,Female,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/140__F_Right_ring_finger.BMP,140,Female,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/140__F_Right_thumb_finger.BMP,140,Female,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/141__F_Left_index_finger.BMP,141,Female,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/141__F_Left_little_finger.BMP,141,Female,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/141__F_Left_middle_finger.BMP,141,Female,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/141__F_Left_ring_finger.BMP,141,Female,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/141__F_Left_thumb_finger.BMP,141,Female,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/141__F_Right_index_finger.BMP,141,Female,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/141__F_Right_little_finger.BMP,141,Female,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/141__F_Right_middle_finger.BMP,141,Female,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/141__F_Right_ring_finger.BMP,141,Female,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/141__F_Right_thumb_finger.BMP,141,Female,Right,thumb,Right_thumb,Real,none
data/raw/SOCOFing/Real/142__F_Left_index_finger.BMP,142,Female,Left,index,Left_index,Real,none
data/raw/SOCOFing/Real/142__F_Left_little_finger.BMP,142,Female,Left,little,Left_little,Real,none
data/raw/SOCOFing/Real/142__F_Left_middle_finger.BMP,142,Female,Left,middle,Left_middle,Real,none
data/raw/SOCOFing/Real/142__F_Left_ring_finger.BMP,142,Female,Left,ring,Left_ring,Real,none
data/raw/SOCOFing/Real/142__F_Left_thumb_finger.BMP,142,Female,Left,thumb,Left_thumb,Real,none
data/raw/SOCOFing/Real/142__F_Right_index_finger.BMP,142,Female,Right,index,Right_index,Real,none
data/raw/SOCOFing/Real/142__F_Right_little_finger.BMP,142,Female,Right,little,Right_little,Real,none
data/raw/SOCOFing/Real/142__F_Right_middle_finger.BMP,142,Female,Right,middle,Right_middle,Real,none
data/raw/SOCOFing/Real/142__F_Right_ring_finger.BMP,142,Female,Right,ring,Right_ring,Real,none
data/raw/SOCOFing/Real/142__F_Right_thumb_finger.BMP,142,Female,Right,thumb,Right_thumb,Real,none
